StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q66_First.Click,Q66_Last.Click,Q66_Page.Submit,Q66_Click.Count,Q49,Q51,Q53,Q55,Q57,Q59,Q61,Q63_1,hb_1,hb_2,hb_3,hb_4,hb_check_5,Q38_First.Click,Q38_Last.Click,Q38_Page.Submit,Q38_Click.Count,nat_1,nat_2r,nat_3,nat_4,nat_5,nat_6r,Q39_First.Click,Q39_Last.Click,Q39_Page.Submit,Q39_Click.Count,medSkept_1,medSkept_2r,medSkept_3,medSkept_4,medSkept_5r,medSkept_6r,Q40_First.Click,Q40_Last.Click,Q40_Page.Submit,Q40_Click.Count,diseaseRare_1,diseaseRare_2,diseaseRare_3r,diseaseRare_4,diseaseRare_5r,Q41_First.Click,Q41_Last.Click,Q41_Page.Submit,Q41_Click.Count,diseaseSevere_1r,diseaseSevere_2,diseaseSevere_3,diseaseSevere_4r,diseaseSevere_5,Q44_First.Click,Q44_Last.Click,Q44_Page.Submit,Q44_Click.Count,vaccEff_1,vaccEff_2r,vaccEff_3r,vaccEff_4,vaccEff_check_1,Q45_First.Click,Q45_Last.Click,Q45_Page.Submit,Q45_Click.Count,vaccDanger_1,vaccDanger_2r,vaccDanger_3,vaccDanger_4r,vaccDanger_check_3,Q46_First.Click,Q46_Last.Click,Q46_Page.Submit,Q46_Click.Count,vaccTox_1r,vaccTox_2,vaccTox_3,vaccTox_4r,vaccTox_check_6,Q47_First.Click,Q47_Last.Click,Q47_Page.Submit,Q47_Click.Count,vaccStrain_1,vaccStrain_2r,vaccStrain_3,vaccStrain_4r,vaccStrain_5,Q48_First.Click,Q48_Last.Click,Q48_Page.Submit,Q48_Click.Count,vaccIntent_1r,vaccIntent_2,vaccIntent_3r,vaccIntent_4,vaccIntent_5r,Q49_First.Click,Q49_Last.Click,Q49_Page.Submit,Q49_Click.Count,parentExpert_1,parentExpert_2,parentExpert_3,parentExpert_4r,parentExpert_5r,Q50_First.Click,Q50_Last.Click,Q50_Page.Submit,Q50_Click.Count,infantImmLimCap_1,infantImmLimCap_2r,infantImmLimCap_3,infantImmLimCap_4,infantImmLimCap_5r,Q51_First.Click,Q51_Last.Click,Q51_Page.Submit,Q51_Click.Count,infantImmWeak_1,infantImmWeak_2,infantImmWeak_3,infantImmWeak_4r,infantImmWeak_5r,Q52_First.Click,Q52_Last.Click,Q52_Page.Submit,Q52_Click.Count,overpar_1,overpar_2,overpar_3,overpar_4r,overpar_5r,Q53_First.Click,Q53_Last.Click,Q53_Page.Submit,Q53_Click.Count,comments,workerId,assignmentId,hitId,study_time,payment,eligible
4/17/18 9:10,4/17/18 9:18,0,c76d35982a0f266b,100,493,1,4/17/18 9:18,R_1pyW7ztWw1YGhkh,,,,,,,anonymous,EN,0,0,11.884,0,1,28,1,3,1,2,2,31,5,3,4,4,5,12.668,30.102,31.354,5,1,3,5,1,1,4,5.308,24.17,25.56,7,4,5,4,2,1,6,3.636,25.088,26.65,8,5,4,5,2,4,3.526,21.018,22.56,7,1,6,4,2,6,7.6,28.638,29.782,6,7,1,2,7,1,5.042,22.716,24.124,5,1,4,1,7,3,3.068,12.552,14.98,5,7,1,1,7,6,5.434,16.006,17.404,5,4,7,1,6,4,5.442,27.072,28.682,6,1,7,4,7,1,14.746,30.644,31.184,6,2,2,2,7,7,2.584,17.5,18.81,7,4,6,3,4,6,10.576,28.892,30.726,7,4,4,4,5,4,15.618,24.2,25.472,5,4,4,2,5,7,11.724,25.22,26.454,6,thanks for the work i completed it much faster than i thought i would and i wasn't even trying to rush.  have a good day.,7c9aa4b11d7cbed4,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:18,0,f6b8e48563293602,100,496,1,4/17/18 9:18,R_268R7bOqGDHmzwd,,,,,,,anonymous,EN,0,0,7.233,0,2,33,1,2,8,1,2,0,7,1,7,7,5,4.533,13.62,14.695,10,7,7,7,1,1,7,6.785,23.688,24.642,13,7,7,7,1,1,7,2.477,42.864,43.916,14,7,7,1,4,4,4.372,16.346,17.3,10,1,7,1,1,7,10.171,20.235,21.811,15,7,7,1,7,1,4.75,12.909,13.901,10,1,7,1,7,1,115.294,123.17,124.443,10,7,1,1,7,6,3.258,12.514,12.694,11,1,7,1,1,1,4.477,15.534,16.688,10,1,7,7,7,1,2.534,12.637,13.591,14,7,7,1,7,7,2.942,11.653,12.737,12,1,1,1,7,1,3.114,15.413,16.45,12,7,7,7,1,1,5.871,27.775,28.75,20,7,7,7,7,7,4.134,40.823,41.196,13,,05240a1c67e417f4,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:14,4/17/18 9:18,0,0c2450dbe9125a23,100,260,1,4/17/18 9:18,R_3I5cJiOPX8w3py8,,,,,,,anonymous,EN,0,0,5.771,0,2,36,1,6,1,2,2,0,6,4,6,4,5,4.011,18.533,18.831,8,6,5,4,4,4,2,3.028,17.717,18.517,6,4,4,4,4,4,6,2.711,12.506,13.725,6,3,4,3,2,4,3.98,17.02,17.821,5,3,4,4,3,4,3.149,17.524,18.168,5,4,4,4,4,1,5.189,19.805,20.143,7,4,2,4,4,3,2.29,11.314,11.844,5,3,5,6,4,6,3.277,14.014,14.737,5,4,4,4,2,5,3.547,13.139,13.621,6,2,4,7,4,2,2.571,10.922,11.425,5,6,6,4,4,4,3.64,13.305,13.943,5,4,4,4,4,4,3.348,10.237,10.98,5,4,4,4,4,4,2.935,6.717,7.449,5,4,6,6,3,2,3.286,14.775,15.098,6,,3a34911a9d4aaff1,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 9:18,0,fbc63e95e7d3ed6e,100,282,1,4/17/18 9:18,R_3IQAAsRX6nmspj0,,,,,,,anonymous,EN,0,0,6.197,0,2,31,1,6,1,4,1,52,4,4,4,4,5,6.726,12.208,13.685,5,4,3,5,2,2,2,4.108,17.572,18.468,6,4,5,3,4,3,5,3.107,18.4,19.219,7,2,4,5,4,4,3.702,14.051,15.102,6,2,5,5,2,5,2.793,10.402,11.125,5,4,4,3,5,1,3.048,10.889,11.798,6,4,5,4,5,3,1.728,7.323,8.307,5,5,3,3,5,6,1.558,14.323,15.205,5,3,6,3,4,4,13.983,27.897,28.818,6,2,6,4,6,2,2.571,11.871,12.514,5,3,3,3,4,5,4.173,14.792,15.763,5,4,4,4,4,4,2.808,7.239,8.406,7,5,4,5,4,3,3.119,10.543,11.33,6,5,3,5,4,5,7.78,17.265,18.136,5,,0769ae718acdfb78,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:11,4/17/18 9:18,0,590c542749cac0c3,100,404,1,4/17/18 9:18,R_3hupI1gGhJRZ4m9,,,,,,,anonymous,EN,0,0,12.556,0,2,53,5,4,3,6,2,18,3,2,2,2,5,11.976,23.97,25.032,5,2,5,4,3,3,3,4.74,27.39,28.984,7,3,7,1,2,7,6,3.13,23.356,24.156,7,2,2,5,3,5,8.258,19.898,21.286,5,1,7,7,1,7,3.296,15.922,16.628,6,7,3,1,7,1,7.296,17.562,18.46,6,1,7,2,7,3,2.794,14.532,15.534,5,7,1,1,7,6,2.246,13.382,14.158,5,3,7,2,6,3,3.88,20.008,20.928,6,7,7,1,7,1,3.374,11.448,12.164,5,3,3,6,6,6,5.128,21.84,22.544,8,5,5,5,5,5,5.07,25.494,26.598,7,5,5,6,4,6,3.062,24.322,25.39,6,4,3,2,6,7,6.72,19.802,20.94,6,anti-vaxxers are uninformed lunatics.,ebf01c4e9e7295ec,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:18,0,54d2573eee2461b9,100,573,1,4/17/18 9:18,R_bELXgABT1zPkcpP,,,,,,,anonymous,EN,8.656,8.656,15.311,1,1,52,1,6,1,3,10,59,5,2,4,2,5,22.299,49.082,51.434,5,5,6,5,4,4,3,6.993,49.344,50.375,8,6,2,6,6,2,6,4.151,35.534,38.229,6,5,5,6,5,4,6.643,57.284,58.682,7,2,6,6,2,6,9.728,31.567,32.425,5,5,4,3,4,1,3.49,28.145,31.423,6,4,2,5,4,3,3.383,21.542,23.836,5,4,4,4,4,6,5.807,21.256,22.302,5,4,3,4,3,5,6.028,28.845,29.971,5,4,5,6,5,3,5.011,28.378,29.32,5,2,2,2,6,6,8.685,28.485,29.42,5,5,3,5,5,3,6.798,26.381,27.339,5,3,3,3,5,5,10.049,33.017,34.207,6,6,6,6,5,5,4.983,27.903,28.926,5,,6684511a167d2d26,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 9:18,0,cacdca1decbc4234,100,269,1,4/17/18 9:18,R_WdKkZgrY7O4Ete9,,,,,,,anonymous,EN,0,0,6.305,0,2,35,1,3,1,4,9,78,5,4,4,4,5,1.633,17.313,19.568,7,7,5,6,6,3,2,3.417,14.737,15.348,6,7,5,5,5,2,6,8.912,26.207,26.918,7,4,4,5,2,4,2.558,14.014,14.776,5,3,5,5,3,5,2.123,12.307,13.651,5,5,4,4,5,1,2.295,16.814,17.359,7,4,5,3,5,3,3.667,12.818,13.778,5,4,4,4,4,6,1.371,9.795,10.709,5,4,4,4,4,4,2.023,15.215,15.68,7,2,5,7,6,2,1.399,9.527,10.223,5,6,5,4,3,5,2.246,18.542,19.119,6,4,4,4,4,4,4.287,8.824,9.473,5,5,5,4,4,4,3.263,13.728,14.508,8,5,5,5,5,5,2.081,11.321,12.713,5,,7ad90992edc20c96,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 9:18,0,11b0cd88ba53c0b4,100,249,1,4/17/18 9:18,R_27WsNX01xdBiWP0,,,,,,,anonymous,EN,0,0,8.315,0,1,30,1,6,4,2,11,66,6,6,7,5,5,1.724,7.045,7.667,6,6,5,6,7,5,6,2.315,7.587,8.762,6,7,5,6,5,6,6,13.792,18.203,20.909,6,6,6,5,7,5,6.635,10.104,11.713,5,6,6,5,7,5,9.655,13.695,14.683,5,6,5,6,7,5,3.991,7.983,8.872,5,5,6,6,7,5,1.802,4.652,5.752,5,5,6,5,6,7,2.533,6.105,7.14,5,6,6,7,5,5,1.948,5.054,6.674,5,6,5,6,5,7,2.788,6.176,7.392,5,5,7,6,6,5,2.522,5.466,7.15,5,6,6,5,5,7,3.218,6.997,8.388,5,6,6,5,5,7,2,6.973,8.189,5,6,5,5,7,6,1.811,7.089,8.12,7,NO COMMENTS,eb4db94af114d066,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:11,4/17/18 9:18,0,10bcc44d866f12ad,100,467,1,4/17/18 9:18,R_2tsO6ptkRKMxI0V,,,,,,,anonymous,EN,0,0,11.223,0,2,33,1,4,5,4,1,87,4,4,4,4,5,3.245,32.014,33.232,5,2,5,1,1,1,7,2.491,27.516,28.351,6,3,6,2,2,3,6,7.948,42.381,43.605,7,1,5,6,3,4,4.681,28.817,30.394,5,1,7,6,1,7,3.84,20.937,22.147,6,7,2,2,7,1,1.629,24.382,25.175,5,2,6,2,6,3,3.821,20.773,21.651,5,7,1,1,6,6,3.12,20.912,21.69,5,3,5,3,5,3,5.822,31.439,32.37,5,1,7,1,7,1,4.982,16.126,17.159,5,5,3,2,7,7,6.2,31.497,32.394,5,3,3,5,6,3,7.668,23.733,24.558,5,6,6,6,3,3,5.623,21.464,23.281,5,6,5,3,5,7,5.59,25.27,26.078,5,,20cb28dbbb113786,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:18,0,3070a600c75ffe82,100,494,1,4/17/18 9:18,R_XhNetS78rAi0mDT,,,,,,,anonymous,EN,0,0,6.574,0,1,31,1,3,1,6,2,0,6,6,5,6,5,3.564,14.031,14.747,5,5,6,3,2,3,3,11.369,24.531,25.575,7,5,6,5,2,2,5,3.772,21.193,22.422,9,3,2,3,3,5,3.72,20.9,21.649,5,5,6,5,2,6,4.17,26.985,27.635,5,5,5,3,5,1,4.232,14.6,17.084,5,2,5,2,6,3,2.517,16.116,19.916,6,5,3,2,6,6,7.634,20.303,21.181,5,3,5,3,2,3,4.43,16.566,17.334,6,6,6,5,6,3,21.9,33.025,33.664,5,3,3,3,6,6,29.458,46.271,46.961,5,6,3,5,5,3,18.329,45.687,46.473,6,5,5,5,5,3,2.86,10.575,11.219,5,5,5,5,3,6,5.335,33.004,34.092,5,,ccbe75c3ef2fdfe0,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:13,4/17/18 9:18,0,053ac4849cef2539,100,358,1,4/17/18 9:18,R_XESyS1il9xzvohb,,,,,,,anonymous,EN,0,0,6.936,0,2,20,2,3,1,5,2,0,6,4,5,4,5,3.764,29.397,29.965,10,7,2,7,4,4,2,23.779,39.145,39.823,7,7,2,7,6,1,4,3.699,29.765,30.24,11,4,3,4,4,3,2.791,13.903,15.137,7,6,5,6,1,7,1.037,14.412,15.072,11,3,7,4,2,1,4.793,15.589,16.25,6,4,4,4,4,3,5.632,11.357,13.188,5,4,4,5,1,6,2.109,14.135,15.38,7,5,3,4,4,4,4.495,18.017,18.6,6,4,4,4,2,4,2.475,11.282,12.426,7,4,4,4,4,4,24.019,37.388,39.175,9,4,4,4,4,4,2.484,4.796,6.156,5,4,4,4,4,4,11.232,25.662,27.715,7,5,6,6,4,2,3.76,13.124,13.871,5,,1482be7bec1cbbf6,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:19,0,8f89739fcc7d5c0a,100,585,1,4/17/18 9:19,R_2A0tG0vgPtD3sbJ,,,,,,,anonymous,EN,0,0,8.189,0,1,48,1,3,1,3,2,13,5,5,5,5,3,2.444,9.756,12.231,5,4,6,4,1,2,2,4.957,21.977,22.513,6,4,7,3,4,7,7,2.829,15.827,16.946,7,5,4,5,4,5,40.475,46.583,48.202,8,4,5,4,1,4,2.417,13.655,14.323,5,7,4,1,7,1,6.986,18.469,20.189,6,1,2,2,7,3,2.884,17.29,20.188,8,7,1,1,7,6,2.711,16.085,16.608,6,5,5,5,4,4,4.416,18.42,19.163,7,6,4,4,7,1,71.304,76.738,77.388,5,5,5,5,5,5,4.592,10.463,11.02,6,4,4,3,4,5,12.939,20.271,20.981,7,6,5,5,6,5,71.805,78.84,79.893,8,5,4,4,5,4,13.773,17.126,17.776,6,,76329426a660e66d,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:11,4/17/18 9:19,0,e12867b0c289643a,100,441,1,4/17/18 9:19,R_1dhNWCIL1aPbILY,,,,,,,anonymous,EN,0,0,6.983,0,1,48,1,4,1,6,1,91,5,3,3,3,5,4.845,37.178,38.011,6,5,5,3,3,1,6,4.072,32.683,34.713,7,5,5,3,3,3,6,6.085,35.418,37.894,7,4,5,5,5,4,6.257,23.437,24.556,5,2,5,5,3,6,2.117,15.387,19.31,5,6,4,2,5,1,5.337,25.042,27.501,5,3,5,3,6,3,6.116,16.036,17.347,6,6,2,3,5,6,3.941,14.318,16.915,6,2,6,2,6,3,4.548,23.018,24.609,6,2,6,2,6,1,3.184,26.373,29.12,7,5,5,3,4,4,7.839,25.18,34.369,5,5,5,4,4,5,4.105,15.492,18.56,5,4,3,5,5,4,2.334,26.846,28.456,6,4,5,3,5,5,4.306,28.154,28.879,6,,f4f78e3cb3ca084e,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:19,0,e1307cb8ffe4214a,100,517,1,4/17/18 9:19,R_uaCg6xIkGdIiWXv,,,,,,,anonymous,EN,0,0,12.704,0,1,63,1,3,1,6,2,9,4,4,1,1,5,5.482,33.77,36.006,5,2,6,2,1,4,6,3.552,30.152,32,6,5,6,4,2,5,6,11.112,43.776,44.656,7,2,2,5,2,5,5.216,31.448,32.418,6,2,6,6,1,6,9.9,25.78,39.764,5,5,2,1,7,1,7.402,31.762,33.618,6,1,7,1,7,3,2.918,16.876,17.876,5,7,1,1,7,6,2.748,19.546,21.266,5,1,7,1,7,1,4.45,21.706,24.118,5,1,7,1,7,1,5.898,18.578,19.722,5,4,1,1,6,6,3.948,21.42,22.302,5,1,6,1,1,6,5.264,18.282,19.942,5,1,1,1,6,6,3.67,15.084,16.73,5,4,6,2,2,6,8.142,25.974,27.364,5,,add37ab965f292d2,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:12,4/17/18 9:19,0,308c7b3e51912f63,100,410,1,4/17/18 9:19,R_2VPZBwYx5KYdNI3,,,,,,,anonymous,EN,0,0,9.311,0,2,27,3,4,1,3,2,19,5,6,6,6,5,4.92,28.964,32.067,6,3,5,6,2,2,2,5.429,23.723,24.986,6,2,7,3,3,6,7,4.79,27.847,28.616,6,2,3,2,2,6,8.078,25.861,27.164,6,1,6,7,1,6,3.174,13.549,14.682,5,6,6,2,6,1,6.795,21.594,22.583,5,5,6,2,6,3,5.647,20.912,21.975,5,5,2,5,2,6,4.389,23.287,24.986,6,3,2,3,5,3,6.29,28.546,29.388,6,1,7,1,7,1,2.488,18.059,18.771,6,2,3,2,3,6,4.571,31.245,31.938,7,5,2,6,5,3,3.885,17.994,18.768,5,6,3,3,2,6,4.447,16.965,18.386,6,7,6,6,2,2,3.565,24.525,25.74,5,,eb4604ef21324879,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:11,4/17/18 9:19,0,88a453d9255d2b9b,100,461,1,4/17/18 9:19,R_2ZJKuuNdfMJm6bh,,,,,,,anonymous,EN,0,0,19.268,0,2,31,1,6,1,4,2,16,4,1,1,1,5,6.294,38.118,40.339,7,4,6,3,3,4,3,42.186,65.882,67.111,8,4,4,1,4,6,7,3.014,28.565,29.466,8,1,1,7,1,7,2.757,17.294,18.372,5,1,7,7,1,7,3.87,12.71,13.835,5,7,3,1,7,1,24.59,39.342,40.746,6,1,4,1,7,3,2.29,18.025,20.454,6,7,1,1,7,6,5.43,17.071,18.134,6,4,7,3,5,4,3.637,22.646,24.165,9,1,7,1,7,1,2.675,12.188,13.618,5,5,2,2,6,6,3.721,22.449,24.078,8,6,2,4,7,2,3.593,17.073,18.631,5,5,6,6,4,6,4.177,16.408,17.645,5,4,4,2,5,7,4.246,20.615,21.494,5,,d3f4277b6bf815e9,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:12,4/17/18 9:19,0,cd1de1c30fa5fec8,100,426,1,4/17/18 9:19,R_ROlY7hKe639Nn3z,,,,,,,anonymous,EN,55.645,55.645,56.014,1,1,24,1,4,2,3,10,29,6,5,2,6,5,5.608,23.112,24.005,10,5,3,5,4,2,2,2.846,25.869,26.168,12,7,5,6,6,1,3,2.689,25.952,26.955,11,4,5,6,5,5,5.265,18.337,19.171,9,3,6,6,2,6,7.619,17.723,18.54,9,3,7,4,3,1,2.631,20.647,21.967,9,4,2,5,3,3,3.843,15.735,16.696,9,2,5,7,2,6,2.838,14.038,15.175,9,5,6,5,2,6,3.174,18.704,19.648,9,2,6,7,3,2,6.497,23.624,23.971,10,5,5,4,5,6,6.072,28.653,29.438,10,6,3,2,5,3,3.371,17.971,18.826,9,2,5,5,5,5,3.903,17.51,18.622,10,6,6,3,5,6,2.846,19.414,20.488,10,"Thank you for the interesting survey opportunity, with fair compensation!",d4b9e5362443eb00,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:11,4/17/18 9:19,0,fe304e442109ee2a,100,489,1,4/17/18 9:19,R_2xCRJn5vggyRcrl,,,,,,,anonymous,EN,0,0,17.185,0,2,43,1,3,1,4,1,90,6,4,2,3,5,6.561,36.564,37.447,6,6,5,5,2,1,3,3.598,28.29,29.28,7,7,3,5,6,1,2,3.738,26.462,27.952,6,2,5,7,3,5,6.072,26.964,27.906,7,2,5,6,2,5,5.535,20.99,22.601,5,5,3,2,5,1,2.663,26.385,26.961,6,5,2,6,3,3,3.568,17.345,19.714,5,2,5,7,1,6,8.526,23.437,24.935,5,5,4,5,3,5,5.814,29.922,31.106,8,3,5,6,3,3,4.139,23.712,24.728,6,5,5,3,2,5,4.305,33.073,34.227,6,5,1,5,6,2,6.585,25.052,26.199,6,3,7,7,1,2,3.152,18.936,20.205,6,5,5,3,2,6,3.826,22.056,22.904,5,no,fc81f45e89863afc,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:15,4/17/18 9:19,0,1757cf3c397dde1e,100,247,1,4/17/18 9:19,R_Rsggv46fbKlr05P,,,,,,,anonymous,EN,0,0,9.339,0,1,26,1,4,1,3,2,13,3,4,4,4,5,3.57,12.132,12.149,21,5,5,3,2,1,4,2.423,15.467,16.04,26,6,5,5,6,2,5,1.217,20.093,20.486,13,4,4,5,4,3,3.774,14.852,15.419,10,4,5,4,3,4,3.067,7.977,10.106,18,5,4,4,5,1,1.675,7.457,10.228,16,1,7,3,7,3,4.509,13.983,14.338,12,5,1,1,4,6,2.214,9.622,10.177,10,2,5,1,2,1,2.455,14.582,15.058,12,3,7,4,6,1,2.372,13.703,14.354,16,4,3,2,5,5,1.557,15.099,20.537,25,4,3,4,4,4,3.716,5.838,7.528,14,5,5,5,4,3,2.645,10.63,10.646,17,5,6,5,5,5,2.414,9.273,11.916,15,,98d97ee7118b6c94,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:14,4/17/18 9:19,0,01bcc3148b3988df,100,267,1,4/17/18 9:19,R_1MKYCii4kqyBOjW,,,,,,,anonymous,EN,0,0,6.708,0,2,28,1,2,3,1,2,38,4,4,1,4,5,1.607,22.455,22.783,7,1,7,1,1,1,1,1.692,12.712,13.663,6,1,7,1,1,4,7,2.847,12.712,13.536,6,1,1,7,1,7,4.101,12.773,13.549,6,1,7,7,1,7,9.635,18.147,18.81,5,7,1,1,7,1,2.4,13.704,14.598,6,1,4,1,7,3,1.78,9.309,10.264,5,7,1,1,7,6,3.057,10.25,11.514,5,1,7,1,7,5,4.783,17.027,17.886,5,1,7,1,7,1,2.27,12.255,13.302,5,1,1,1,7,7,2.397,12.941,14.037,7,5,3,4,4,3,7.217,15.829,16.446,5,3,5,6,5,3,2.425,14.222,14.933,6,4,1,1,6,7,3.03,12.421,13.214,5,none,02c17bf50fb7b764,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:19,0,aa5dd2c2bb46d9c9,100,498,1,4/17/18 9:19,R_OcViHCuUzXooexb,,,,,,,anonymous,EN,0,0,6.917,0,2,51,1,3,1,5,11,49,6,6,7,5,5,10.393,28.338,29.311,5,6,2,7,6,7,2,7.347,27.442,31.085,7,7,1,7,5,1,1,4.377,27.145,27.618,8,3,3,5,4,4,7.494,39.19,41.091,10,4,4,4,4,5,3.632,14.794,15.865,6,6,4,4,6,1,7.903,28.511,29.656,5,5,3,4,4,3,6,25.568,26.664,6,2,5,7,2,6,3.766,12.11,13.376,5,3,4,3,3,4,10.738,26.586,30.338,5,5,5,6,4,4,4.817,21.008,23.85,5,5,5,4,1,1,9.492,31.853,33.143,5,1,6,4,2,6,5.943,16.52,17.68,5,3,2,3,5,5,9.933,26.892,28.495,5,2,1,1,7,7,9.376,21.904,23.122,5,"I think the diet of the parents before conception, the mother's diet during and after pregnancy, and the use of Cesarian sections impacts the baby's immune system significantly.",d36f2512ae4ae786,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:19,0,07fa4fe7024641b8,100,558,1,4/17/18 9:19,R_3KxU52oLNW0tigV,,,,,,,anonymous,EN,0,0,14.941,0,1,59,1,2,1,4,1,75,4,3,3,4,5,8.205,42.874,44.13,6,5,4,3,4,3,4,7.124,32.083,33.108,6,7,4,6,6,1,2,7.596,39.342,40.455,6,3,3,4,4,3,7.179,31.447,33.173,5,3,6,3,2,5,6.651,35.654,36.957,6,5,4,3,5,1,5.485,29.611,30.637,5,3,4,4,5,3,6.192,23.323,25.48,5,3,5,5,3,6,6.68,25.075,26.97,5,5,3,3,4,5,10.409,29.997,31.018,5,3,5,4,5,3,5.952,27.171,28.294,5,6,3,5,4,3,5.978,27.956,28.97,5,5,3,5,5,3,7.456,27.017,28.419,5,5,3,5,5,3,8.795,26.725,27.801,5,2,4,3,4,5,10.097,36.67,38.131,6,,5cacb7642870c988,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:19,0,34cab0b1173cc37b,100,593,1,4/17/18 9:19,R_3kijgujqIwgEAZk,,,,,,,anonymous,EN,0,0,9.303,0,1,28,6,5,1,4,2,80,2,1,6,7,5,8.799,14.271,23.087,5,6,6,7,2,1,1,8.201,14.203,56.442,6,7,2,7,5,1,6,19.21,24.451,38.353,6,6,3,1,2,7,76.371,81.186,86.625,5,7,2,1,6,6,8.788,12.82,17.705,5,6,5,2,7,1,7.149,11.642,16.088,5,6,1,6,7,3,4.972,13.044,16.89,6,7,1,3,6,6,4.286,8.245,12.098,5,6,7,5,2,6,6.094,8.405,9.516,5,2,5,7,6,1,11.014,14.135,23.74,5,3,5,2,6,7,7.635,11.858,13.139,5,6,6,7,1,2,27.357,32.34,33.365,7,7,3,5,6,2,5.706,8.553,27.087,5,3,6,2,7,5,48.811,54.657,56.042,6,,38560be7cf2a20ca,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:19,0,e5415af55e99a8d5,100,578,1,4/17/18 9:19,R_1DOlDIrQAPBoDk2,,,,,,,anonymous,EN,0,0,13.352,0,1,55,1,3,8,1,9,50,6,5,5,5,5,3.514,34.339,35.152,7,5,5,3,2,4,3,4.821,34.55,35.518,7,4,6,2,2,4,6,6.922,37.813,38.779,9,1,1,7,2,7,5.061,24.144,25.131,5,2,7,7,1,7,6.297,22.375,23.064,6,7,2,2,7,1,4.299,30.011,30.788,5,3,5,4,7,3,5.15,26.449,27.149,6,6,2,3,6,6,9.168,23.546,24.758,6,3,5,4,5,4,13.269,36.637,37.498,5,1,7,3,7,1,5.755,28.553,29.901,5,5,3,3,5,5,6.799,25.677,26.719,5,5,3,4,3,3,8.112,25.765,26.563,7,2,2,2,6,6,5.976,26.72,29.027,7,5,5,3,5,6,3.644,24.336,25.177,6,No,145da6cbd4d13732,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
