"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"185","2019-06-05 11:02:21","2019-06-05 11:06:20","0","8742efdd71df50d8","100","238","1","2019-06-05 11:06:21","R_1hMU5MJlPnAZxyh","","","","",33,-96.83,"anonymous","EN","6","6","7","6","5","6.043","9.096","11.767","5","6","6","6","7","7","6","2.735","6.034","9.301","7","7","6","6","7","6","7","1.452","3.766","8.531","6","7","7","6","7","6","4.496","6.779","9.98","6","6","7","6","6","7","1.886","4.587","8.118","6","6","7","6","7","1.457","3.964","6.769","4","7","6","6","7","6","1.336","3.229","5.602","5","7","6","6","7","2.528","4.266","8.586","4","7","6","6","7","6","1.25","3.49","6.198","5","6","7","6","6","7","2.081","3.795","5.903","5","6","6","7","7","6","1.539","3.047","7.231","5","6","6","7","6","7","1.797","3.648","6.1","5","7","6","7","6","6","1.917","3.795","6.395","5","7","6","7","6","6","1.372","2.992","5.618","5","0","30","3","1","6","4","23","23","3","12","23","26","GOOD","cca0f001c3c5b7d1","3Y54SXRO1LL2NRJDQCQSFP10GWRTU5","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"186","2019-06-05 11:02:05","2019-06-05 11:06:22","0","109b8c01904c38e5","100","257","1","2019-06-05 11:06:22","R_5uOsuEcXaCAoTMB","","","","",41.95,-88.08,"anonymous","EN","4","4","5","4","5","10.647","17.559","18.06","7","6","4","4","5","2","4","2.217","14.265","14.957","7","6","5","5","4","2","4","3.026","15.105","15.926","6","3","4","5","3","5","3.218","17.993","18.727","6","3","6","5","2","6","17.671","23.831","24.557","5","6","4","2","6","1.971","15.759","16.356","4","2","5","4","6","3","1.797","12.837","13.161","6","6","4","4","5","2.466","7.026","7.806","4","2","6","3","5","3","3.795","16.819","17.401","5","2","6","4","6","2","1.293","10.901","11.993","6","4","3","2","5","6","2.56","20.848","21.613","5","4","5","4","3","5","3.167","9.751","10.324","6","4","3","4","5","6","1.779","8.603","9.104","5","6","4","3","4","5","4.669","20.549","21.371","5","1","29","1","1","4","5","24","24","","","","26","","0d0b8d89967392e1","3NL0RFNU0FN43AZBHXLI1UGAY6G4KR","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"187","2019-06-05 10:59:23","2019-06-05 11:06:24","0","17f752264ccb17e4","100","420","1","2019-06-05 11:06:24","R_21AmzCCEEJgldds","","","","",43.23,-123.23,"anonymous","EN","6","5","3","4","5","5.377","32.385","33.291","5","4","4","4","4","2","3","6.348","30.139","30.951","7","5","3","5","5","1","5","3.095","27.74","28.624","6","2","1","6","1","6","3.645","22.528","23.428","5","2","6","6","2","6","3.89","17.834","18.61","5","5","4","2","5","2.951","15.549","16.628","4","2","4","4","5","3","3.109","16.8","17.706","6","3","4","5","5","6.37","15.914","16.754","4","5","3","4","4","5","3.651","20.603","21.452","6","7","7","4","7","1","3.392","17.461","18.239","5","4","6","5","3","5","4.307","29.747","30.438","5","3","5","3","4","4","3.363","21.105","21.698","6","2","3","4","5","6","7.565","22.006","22.634","5","6","6","6","4","4","4.009","21.21","21.994","6","0","35","1","6","6","5","24","24","","","","26","I would be curious to see the overall findings of this study. I find peoples overall opinion pretty interesting. ","2a2aaee36cffa413","3IGI0VL647K9F9UWXUS77K3J9SJONO","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"188","2019-06-05 10:57:03","2019-06-05 11:06:28","0","85de38e13e0dd0c9","100","564","1","2019-06-05 11:06:29","R_6VfrCmj2zCFrgXv","","","","",43.9,-69.98,"anonymous","EN","7","6","2","6","5","4.213","41.366","44.584","6","6","6","6","5","2","2","8.324","31.191","34.671","7","2","6","5","6","2","6","2.718","30.075","31.336","7","2","2","2","2","6","3.071","31.536","35.773","7","2","6","6","2","6","3.578","20.94","24.251","6","6","2","2","6","5.29","20.766","22.311","4","3","3","6","5","3","4.29","24.394","26.146","5","3","3","5","6","6.922","18.512","20.192","4","6","5","5","3","6","8.759","35.681","38.686","6","2","6","3","6","1","6.354","26.691","28.574","5","5","6","2","3","5","10.297","32.596","34.665","5","6","2","5","6","3","6.433","20.55","23.6","6","6","3","2","5","6","5.712","23.52","25.363","5","7","6","2","3","2","14.901","42.42","45.928","6","1","54","1","1","3","1","23","24","2","23","24","26","No","f2ffc6e8e9ee304c","3C8HJ7UOP7UFWVN3N2OOA3LNO6AMZM","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"189","2019-06-05 11:00:04","2019-06-05 11:06:29","0","d8f31338026408f1","100","384","1","2019-06-05 11:06:29","R_28NjIfStAQDIvby","","","","",45.6,-121.19,"anonymous","EN","6","3","2","3","5","5.539","51.184","51.945","7","5","3","6","5","4","3","3.814","29.339","30.142","7","5","5","6","5","1","6","3.436","27.365","27.951","10","2","5","6","3","4","6.006","29.329","30.17","6","3","6","5","2","5","2.24","15.656","16.574","6","6","3","2","3","6.761","19.62","20.483","7","3","4","2","5","3","1.673","13.995","14.966","7","5","2","2","6","3.034","11.49","13.482","4","4","5","4","2","6","3.296","18.421","20.4","6","2","6","6","6","1","2.131","14.606","15.513","5","5","3","2","3","6","2.595","20.495","21.374","6","5","5","4","6","5","3.441","14.738","18.349","5","6","6","6","4","3","2.525","13.381","14.556","6","6","6","7","5","6","2.824","17.95","18.857","8","0","21","1","6","2","1","24","24","","","","26","","cf3f5f6fa1f60cb2","36U2A8VAG1ZK1HDV649PHJKHT7DKYQ","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"190","2019-06-05 10:55:46","2019-06-05 11:06:30","0","9009cf3db6f71612","100","644","1","2019-06-05 11:06:31","R_1IsLA2DcSlEIp9N","","","","",42.62,-70.67,"anonymous","EN","2","4","5","4","5","8.505","54.798","58.412","5","5","6","4","2","2","2","9.738","55.86","58.7","8","6","5","4","3","3","7","5.026","52.546","55.893","10","1","3","6","1","7","5.066","30.89","35.419","7","1","7","7","1","7","4.351","21.012","25.146","6","6","2","1","7","4.165","17.26","20.677","4","1","6","3","7","3","8.056","29.913","31.85","6","6","1","4","6","11.117","24.509","28.589","4","3","6","1","5","1","4.775","26.307","30.697","7","1","7","2","7","1","2.089","16.278","19.585","5","5","4","4","4","6","11.837","33.356","38.163","5","4","2","3","5","3","3.396","33.727","35.225","8","6","7","6","3","3","11.121","39.665","41.274","8","4","4","4","6","7","5.208","34.799","45.09","6","0","54","1","6","4","3","23","24","2","23","24","26","Very interesting and timely, thank you!","c2d57446e16db776","36V4Q8R5ZK06I3MC065BJA9JJ3OMQR","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"191","2019-06-05 10:58:36","2019-06-05 11:06:31","0","553624ce06735748","100","474","1","2019-06-05 11:06:31","R_2xY8MyLp9Mt1UQm","","","","",39.49,-80.22,"anonymous","EN","5","5","5","4","5","1.395","22.683","23.354","8","4","4","5","4","2","5","2.2","20.825","21.636","8","7","4","6","5","1","4","6.001","30.849","31.558","8","4","4","5","2","2","0.914","19.144","19.948","8","3","4","5","4","5","2.871","19.579","20.432","8","4","5","4","4","2.857","14.12","14.881","6","4","4","4","4","3","1.96","15.035","15.829","5","1","4","5","3","2.479","11.343","12.112","5","3","4","5","3","5","60.005","75.728","76.375","8","4","4","5","4","2","0.874","52.857","53.678","9","5","5","4","3","4","4.145","21.281","22.04","7","3","5","5","4","5","12.6","29.44","30.177","6","4","3","4","5","6","3.772","13.68","14.2","7","3","4","3","5","7","4.863","21.092","21.793","6","0","35","1","1","4","5","23","24","2","15","24","26","","16817247cb20bc39","3XCC1ODXDLBXFJZ45E1S593TPQPRQM","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"192","2019-06-05 10:59:01","2019-06-05 11:06:31","0","325cf3964c48d211","100","450","1","2019-06-05 11:06:32","R_PIlFO94gkPA1BoB","","","","",40.11,-83.11,"anonymous","EN","5","6","4","2","5","10.101","34.715","35.468","8","6","6","4","1","1","3","6.503","28.702","29.847","12","5","7","5","4","1","7","5.501","36.1","37.067","11","1","3","6","1","5","4.601","23.003","24.013","8","4","7","5","2","5","2.903","17.702","18.629","9","7","1","1","7","8.301","22","23.248","7","1","7","3","7","3","3.202","14.803","17.195","7","7","1","1","7","6.301","16.002","16.99","6","1","7","1","6","2","8.56","25.661","26.557","8","1","7","1","7","1","2.33","21.8","22.886","8","6","5","2","5","6","8.102","25.782","26.632","9","6","5","5","4","5","5.001","27.421","28.674","10","5","4","3","7","5","10.766","24.112","25.004","8","6","5","6","3","5","2.702","21.502","22.421","8","1","32","1","6","4","4","23","24","4","9","24","26","","f7ea8ecb87736ae5","3NG53N1RLVJ6X2JT6SG3ENIEU2G8P1","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"193","2019-06-05 11:00:51","2019-06-05 11:06:33","0","9d3f6cceefaa4df1","100","341","1","2019-06-05 11:06:34","R_3jduhQ0mmT8N0Ew","","","","",41.87,-71.38,"anonymous","EN","7","7","7","7","5","2.838","10.871","13.346","5","7","6","6","7","4","1","4.407","18.055","19.565","7","7","1","7","1","1","1","3.051","14.05","14.81","6","7","4","5","5","7","6.037","25.668","26.29","6","7","2","2","7","1","2.548","20.851","21.457","8","1","7","7","1","6.477","16.132","17.296","4","7","1","7","1","3","3.22","11.764","12.61","5","1","7","7","1","2.838","7.013","8.163","4","7","1","7","1","7","3.269","12.869","13.429","6","7","1","1","1","7","2.73","14.473","15.559","7","7","6","4","1","1","2.149","15.3","16.067","6","3","1","7","7","1","3.479","20.831","22.024","6","7","6","6","2","3","6.81","27.869","28.871","9","6","6","6","2","7","3.001","25.127","25.632","9","0","31","2","6","4","3","23","24","3","4","23","26","No but I honestly do not care if my information is distributed. I will fight off big pharma til the day I die.","9eb77db438c585d4","3MRNMEIQW56SNC0MV8YCJYNV0JCLDM","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"194","2019-06-05 11:00:37","2019-06-05 11:06:34","0","7bb1fb6a0c8409a3","100","357","1","2019-06-05 11:06:34","R_28ZfRN7HH26UWvZ","","","","",36.4,-97.86,"anonymous","EN","7","6","7","6","5","2.837","14.83","16.705","3","6","5","7","7","7","7","0","0","5.649","0","5","6","7","7","6","7","0","0","8.601","0","5","6","7","7","7","6.851","6.851","8.23","1","6","7","6","5","6","0","0","6.333","0","5","4","6","7","7.179","7.179","8.809","1","6","5","7","7","3","0","0","17.504","0","7","5","7","6","0","0","7.81","0","7","5","6","7","6","0","0","25.472","0","6","7","6","5","7","7.76","7.76","8.599","1","7","7","5","6","6","0","0","9.498","0","5","7","7","6","6","0","0","19.297","0","5","7","7","6","6","7.863","7.863","9.209","1","6","5","7","6","7","0","0","5.889","0","1","35","3","1","6","3","23","24","2","10","23","26","Nice.","17e2bbdff1524e4b","3OONKJ5DKCJ7E05ZU4NYGP3PS35OBZ","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"195","2019-06-05 10:59:31","2019-06-05 11:06:36","0","819fe4d6a7d8e1df","100","425","1","2019-06-05 11:06:37","R_eX1hHtGD3JR1l8R","","","","",34.09,-98.57,"anonymous","EN","6","5","5","5","5","7.355","29.979","31.685","5","5","5","3","3","2","6","6.654","29.677","31.993","6","5","5","5","3","1","3","15.812","50.243","50.948","6","2","3","6","3","5","3.771","22.275","23.452","5","2","6","6","2","6","4.97","21.722","22.94","7","7","2","2","6","6.524","22.164","23.43","4","1","4","5","6","3","2.451","16.013","17.405","5","2","2","5","3","2.884","13.3","14.654","4","3","5","3","5","3","5.395","20.435","21.331","5","2","6","4","6","1","3.016","20.518","21.862","5","5","3","5","5","5","4.977","24.009","24.868","5","3","5","3","3","5","5.51","18.078","19.031","5","5","5","5","3","5","4.52","33.168","34.008","5","5","6","6","5","5","3.177","18.824","19.763","5","1","39","1","6","4","4","24","24","","","","26","","ba6a77358d2c5cf8","3RRCEFRB7MC3A7VHBK8P2RXKBC54B5","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"196","2019-06-05 11:02:32","2019-06-05 11:06:37","0","903845b2bb4b85eb","100","245","1","2019-06-05 11:06:38","R_22tRCpk0GvFiIuv","","","","",39.96,-86.02,"anonymous","EN","5","2","6","1","5","4.77","20.35","21.289","5","4","3","5","6","5","5","3.275","9.373","10.696","9","4","4","3","3","5","5","1.317","4.433","8.192","7","6","5","6","5","6","2.79","4.826","5.878","5","5","6","6","5","5","1.282","4.015","5.301","6","5","5","4","5","1.926","3.445","6.543","4","5","5","4","4","3","4.224","11.817","13.206","7","6","6","6","6","1.867","4.983","5.834","5","6","5","6","6","5","1.099","3.664","4.615","6","6","6","5","5","6","1.36","5.882","6.745","7","6","6","6","6","6","2.146","4.103","5.861","5","4","4","5","5","4","1.108","6.152","7.115","6","6","5","5","4","4","1.415","7.579","8.518","9","5","4","5","4","5","1.53","3.342","4.918","5","1","26","1","6","5","3","24","24","","","","26","","7db5195747b1f239","36W0OB37HWET4HMSW58BIYDR7KEZHT","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"197","2019-06-05 10:55:46","2019-06-05 11:06:40","0","cbca270de9cc8775","100","653","1","2019-06-05 11:06:40","R_1OHqJRS5h7EB13w","","","","",42.46,-83.14,"anonymous","EN","3","1","2","3","5","0","0","51.873","0","2","6","2","7","2","5","0","0","74.257","0","5","6","4","4","2","7","0","0","18.115","0","1","1","7","1","5","0","0","28.688","0","1","6","7","2","7","0","0","13.554","0","7","1","1","7","33.483","33.483","48.261","1","1","6","1","7","3","17.785","17.785","21.098","1","7","1","2","7","0","0","6.687","0","2","6","3","5","3","0","0","46.37","0","1","7","1","7","1","0","0","18.8","0","5","2","2","6","6","0","0","150.109","0","6","2","5","5","3","0","0","28.623","0","6","5","5","3","5","0","0","35.788","0","5","6","7","3","4","0","0","34.535","0","1","34","1","6","6","6","23","24","4","4","24","26","","b08a49ca456bbe2b","3U5JL4WY5K9ANAYIGG07ROOCUFQX44","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"198","2019-06-05 11:02:43","2019-06-05 11:06:41","0","04facf606093c273","100","237","1","2019-06-05 11:06:42","R_OvXjzOPkO7vODbr","","","","",36.03,-79.86,"anonymous","EN","4","5","5","6","5","2.056","18.305","19.857","5","6","4","6","4","3","2","2.04","12.114","12.453","7","2","6","6","3","1","6","3.688","17.578","18.676","6","3","3","6","4","3","2.162","11.246","12.154","5","3","7","7","2","7","3.045","10.349","11.257","5","5","4","4","5","2.161","10.442","11.429","4","3","4","4","5","3","2.25","10.217","11.101","7","6","4","4","4","2.822","8.029","8.831","4","6","5","6","2","4","2.23","10.298","10.869","5","1","7","4","7","1","1.926","9.969","11.04","5","6","6","2","2","4","3.35","14.768","15.528","7","7","3","6","6","3","1.891","8.579","9.459","5","7","7","7","2","3","2.645","10.122","11.074","6","6","6","4","6","6","2.344","8.453","9.139","5","0","30","1","1","4","3","23","24","2","8","23","26","this was very interesting","9659547126bd2c73","3PM8NZGV8YGHCFLGED7KURPHQ7DXQR","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"199","2019-06-05 10:58:16","2019-06-05 11:06:45","0","2ada43224829b934","100","509","1","2019-06-05 11:06:46","R_u4dYsloOzaEbe6d","","","","",47.63,-122.04,"anonymous","EN","6","6","7","7","5","2.365","5.695","6.943","5","5","5","5","1","1","1","19.473","35.126","36.101","8","6","6","5","7","7","7","2.341","6.055","7.65","9","1","5","1","6","5","5.87","21.169","21.804","9","5","7","6","7","7","1.652","6.402","11.132","8","4","1","1","6","2.46","22.62","23.238","5","1","6","4","7","3","4.263","14.673","15.843","7","7","1","1","7","1.942","15.674","16.016","9","4","6","5","4","4","89.849","119.077","119.907","7","2","7","1","7","1","1.378","18.312","20.027","6","5","4","5","3","6","11.943","17.226","18.416","9","5","6","4","4","4","100.266","122.012","122.976","10","3","5","4","2","4","3.315","14.06","14.959","7","6","5","5","5","6","1.084","6.695","14.307","6","1","25","1","6","5","4","24","24","","","","26","","e6d08eb0e678c27f","3QFUFYSY9YFTNO7XGMULLHO5QAWF4X","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"200","2019-06-05 10:57:30","2019-06-05 11:06:53","0","c37e7da33adb75bc","100","563","1","2019-06-05 11:06:54","R_3dFByXyO3N0thE7","","","","",34.74,-86.62,"anonymous","EN","5","3","4","3","5","11.392","39.227","40.604","6","7","2","3","2","4","3","6.997","37.147","38.022","7","3","6","3","5","3","7","7.07","36.918","37.995","7","2","5","3","2","5","10.853","47.979","49.271","6","1","5","6","3","7","7.564","32.216","35.12","5","6","3","2","6","3.85","22.077","23.274","4","2","6","3","6","3","4.646","20.329","21.573","5","7","1","2","6","8.297","24.184","25.429","5","1","7","1","6","2","6.15","21.824","23.141","5","7","7","1","7","1","4.069","21.034","23.319","5","6","5","5","5","7","14.633","36.013","37.422","6","3","4","2","4","4","8.127","25.306","27.135","5","3","2","2","6","6","13.182","32.839","34.377","5","3","3","6","7","7","9.447","29.399","30.984","5","0","65","1","1","3","4","23","24","6","23","24","26","","76c6231af2af7c8b","3EO896NRAWVT9B8JEDME8NSPZGTTJ9","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"201","2019-06-05 10:58:36","2019-06-05 11:06:54","0","e9ef4beede139d24","100","498","1","2019-06-05 11:06:54","R_ZrdiEMjLUXfhTwZ","","","","",43.55,-71.02,"anonymous","EN","2","1","2","1","5","6.781","32.529","33.54","6","4","4","5","2","1","3","1.879","23.221","23.979","7","3","6","2","2","1","6","5.624","40.104","43.518","7","1","1","7","1","7","4.028","23.341","25.042","6","1","7","7","1","7","2.728","13.009","15.073","5","7","2","1","7","50.822","61.185","61.86","5","1","6","2","7","3","1.603","15.075","15.775","5","1","1","2","6","2.538","27.207","28.272","4","2","7","1","6","1","21.684","48.088","49.182","8","1","7","2","7","1","1.805","20.076","21.01","5","5","5","2","6","6","5.075","25.189","26.013","8","6","2","5","5","1","5.304","37.216","37.743","11","7","7","7","1","1","4.774","16.39","16.9","8","5","5","2","4","7","2.833","30.033","30.836","8","0","30","1","1","4","5","24","24","","","","26","Thank you","59c3b2a7af220604","3LEIZ60CDJZ0PB49YTKJ5HF3O749ZB","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"202","2019-06-05 11:00:50","2019-06-05 11:06:54","0","4f68272d6aae0254","100","364","1","2019-06-05 11:06:55","R_1prjOCkkn8PGIX0","","","","",43.01,-75.05,"anonymous","EN","5","6","5","6","3","8.977","25.48","26.791","5","5","6","4","3","1","3","3.544","21.094","22.19","6","2","6","4","3","3","7","4.019","42.641","43.343","7","1","5","6","1","6","5.062","16.121","17.228","6","1","6","7","1","7","3.361","21.969","22.873","7","6","1","1","7","2.413","12.448","13.453","4","1","4","2","7","3","3.426","12.606","13.938","6","6","2","4","6","4.241","11.722","12.279","4","4","6","4","5","5","3.984","18.598","19.267","5","2","7","4","7","1","4.669","15.379","26.195","6","6","6","7","4","5","4.497","19.606","20.433","5","7","3","5","6","2","10.076","22.249","22.861","6","5","5","6","2","2","3.238","12.654","13.48","5","5","7","7","1","1","3.373","14.86","15.428","5","0","67","1","1","3","4","23","24","3","23","24","26","no","b17b013d6dd0bbad","3K2755HG5S36NKQQ9XVEOLIB3NRFDC","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"203","2019-06-05 11:00:43","2019-06-05 11:06:58","0","0ac3fd0f5bd04775","100","374","1","2019-06-05 11:06:58","R_eW3ijdOxgtaT5iF","","","","",41.98,-88.2,"anonymous","EN","5","4","6","5","5","2.788","26.24","27.113","5","4","3","6","2","1","1","3.288","24.862","25.713","6","6","6","3","2","3","5","3.475","25.797","26.82","6","2","2","6","2","6","4.764","21.392","22.433","5","2","7","6","2","7","3.627","19.121","21.087","7","6","5","2","6","13.648","28.028","28.891","6","1","5","1","7","3","3.169","14.675","15.469","5","6","2","3","6","4.2","15.8","16.804","4","3","4","4","5","4","4.52","19.323","20.515","5","2","5","3","6","1","8.986","23.52","24.311","5","3","6","5","6","6","3.328","17.24","18.477","6","3","6","3","2","6","3.988","16.51","17.427","5","2","4","4","4","5","5.11","16.308","17.018","6","3","4","2","5","6","5.205","19.6","20.906","6","1","51","1","6","4","6","23","24","2","19","23","26","none","7f92ea07940a243f","3R08VXYT7CVSHXBB892SSHUFCFD7W8","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"204","2019-06-05 11:00:10","2019-06-05 11:07:01","0","9d6c3e70ad999746","100","411","1","2019-06-05 11:07:02","R_3mk0BDdbXGVTZiU","","","","",37.7,-97.23,"anonymous","EN","5","4","4","4","5","4.046","26.314","26.998","6","1","6","3","6","2","6","5.888","42.022","42.452","9","6","7","6","5","1","7","39.244","63.554","66.286","7","1","3","7","3","7","4.616","23.09","23.31","12","1","7","7","1","7","7.358","14.933","15.239","6","7","1","7","6","4.396","20.211","20.571","5","1","6","1","7","3","11.081","17.43","17.692","6","7","1","1","7","2.252","7.875","8.479","5","1","7","1","7","1","2.507","15.116","15.949","5","1","7","1","7","1","2.084","13.536","14.353","5","1","1","1","7","7","26.559","35.169","36.41","6","7","1","7","7","1","3.232","14.46","15.668","5","4","7","7","1","1","1.587","20.634","21.135","6","7","7","7","5","7","13.574","32.669","34.497","5","1","27","1","6","3","3","24","24","","","","26","","1ec3429cc8032bb9","3JCG6DTRV3QX3IK4SZCS0JTOT4NQQK","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"205","2019-06-05 11:01:43","2019-06-05 11:07:04","0","26376eac56aa232f","100","320","1","2019-06-05 11:07:04","R_22QEgeArK36O7TU","","","","",41.14,-77.44,"anonymous","EN","4","2","4","2","5","5.123","18.82","21.127","5","7","5","5","5","4","1","7.235","20.587","21.701","6","7","5","6","1","1","6","5.101","18.57","19.907","6","2","2","5","2","5","5.074","16.686","18.052","5","3","5","5","3","6","4.386","14.118","15.485","5","7","2","1","7","3.462","14.554","15.578","4","1","3","1","7","3","2.588","10.843","14.208","5","7","1","1","6","2.756","10.405","11.827","5","2","7","2","2","2","3.58","19.583","21.103","7","1","5","1","7","1","4.216","14.745","16.111","5","5","2","2","6","7","4.501","18.625","20.201","6","6","5","4","4","4","3.532","15.245","16.754","5","3","6","5","2","4","3.597","14.144","15.596","6","2","4","2","6","6","4.263","18.643","19.569","5","1","30","1","6","5","4","24","24","","","","26","no","02a64510336d68e5","3S96KQ6I9M4G6P8R4H035PXCUWZTDY","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"206","2019-06-05 10:58:11","2019-06-05 11:07:05","0","8edb78469b94d84c","100","533","1","2019-06-05 11:07:05","R_2t9HHqRy3FCdDdv","","","","",41.02,-81.62,"anonymous","EN","6","4","5","6","5","0","0","42.695","0","4","5","4","1","1","6","0","0","47.24","0","4","6","5","5","1","5","0","0","46.214","0","1","1","7","1","7","0","0","51.146","0","4","3","3","4","5","0","0","30.55","0","2","6","6","1","0","0","14.601","0","4","1","1","4","3","0","0","33.855","0","2","5","6","4","0","0","20.569","0","7","4","7","2","7","0","0","27.618","0","5","7","4","4","2","0","0","39.765","0","7","7","6","3","4","0","0","36.506","0","4","4","5","5","4","0","0","34.344","0","3","5","4","6","6","0","0","15.344","0","1","4","2","4","7","0","0","23.283","0","0","40","1","6","2","4","23","24","3","12","24","26","","b8d4f2b7b8f120b5","3YWRV122CSZJP7RPNEFXOT5D2J78UW","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
"207","2019-06-05 10:58:02","2019-06-05 11:07:06","0","9ebc7ab04ee89dc9","100","543","1","2019-06-05 11:07:06","R_5AOe0IiAFTA4CKB","","","","",27.96,-81.94,"anonymous","EN","5","2","1","1","5","8.395","54.131","54.793","9","4","7","2","1","1","1","2.423","33.519","34.237","6","6","6","4","1","5","7","7.001","42.685","43.483","7","1","1","7","1","7","5.681","26.4","28.232","7","1","7","7","1","7","3.899","15.466","16.952","5","7","2","1","7","4.312","22.553","23.193","4","1","7","1","7","3","2.385","15.641","16.927","6","7","1","1","7","3.946","11.754","12.712","4","1","5","1","6","4","4.411","40.139","40.868","9","1","7","1","7","1","4.895","22.462","23.169","6","2","1","1","7","7","3.105","29.977","30.7","5","7","2","6","7","1","5.468","30.404","31.162","11","6","6","7","2","2","3.307","21.915","22.908","9","6","7","6","4","2","4.698","36.465","38.556","9","1","31","1","7","3","3","23","24","2","10","24","26","It is nice to see researchers taking information on a subject of this magnitude. It is of vital importance for people to vaccinate their children to protect not only them but others who are unable to receive vaccinations.","8561a878dec08a16","3VHP9MDGRNKWISKC91034F0TINDCF7","3CIS7GGG65JXCO3MAFWVSJ6ACL0UER","10","1.35"
