"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"2019-04-03 10:08:12","2019-04-03 10:13:25","0","4856296a2b18f1b6","100","312","1","2019-04-03 10:13:25","R_WBcOWELAw1kCKfn","","","","",38.58,-90.67,"anonymous","EN","5","1","4","1","5","3.441","21.524","22.644","13","3","6","2","2","1","6","3.848","18.538","19.389","14","5","5","2","3","4","5","3.461","23.35","24.255","15","3","6","2","3","5","6.166","19.884","21.035","11","1","6","6","2","6","2.635","12.576","13.514","12","7","1","1","6","3.466","16.296","17.468","9","2","6","2","7","3","2.533","11.665","12.579","11","7","1","1","7","2.634","11.284","12.267","9","1","7","1","7","1","4.382","15.647","16.538","11","1","7","1","7","1","3.441","13.67","14.601","11","2","1","2","6","7","3.399","14.831","15.643","12","2","5","2","3","6","6.078","17.266","18.132","12","2","3","3","5","5","2.945","13.432","14.197","12","3","5","2","2","5","4.85","22.019","24.1","14","1","29","1","6","3","5","24","24","","","","26","","75faff1f7c0b1262","3D4CH1LGEAT0YU9481WUKAZXXTMG9D","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:44","2019-04-03 10:13:27","0","e4485ce25ebe547c","100","523","1","2019-04-03 10:13:27","R_2ARxWmvfKTmFsMo","","","","",43.04,-91.12,"anonymous","EN","5","4","5","4","5","5.465","22.834","23.967","5","6","5","5","4","4","2","3.779","26.515","27.403","6","5","5","5","4","1","7","9.918","30.781","31.822","6","2","3","5","3","5","6.131","27.433","28.463","6","3","5","4","2","4","2.948","33.748","34.869","6","5","6","3","6","5.75","20.803","21.571","4","5","2","5","5","3","4.187","16.731","17.93","5","2","5","6","2","5.661","19.212","20.158","5","3","5","5","3","6","5.714","22.526","23.592","6","5","6","7","5","2","3.652","18.734","19.739","6","6","4","4","4","6","5.341","29.204","30.148","8","5","4","6","6","4","4.176","18.138","19.251","5","5","6","5","4","2","4.907","19.548","20.774","5","6","5","6","3","6","9.077","24.519","25.561","5","0","63","1","1","2","1","23","24","5","23","24","26","Very interesting.  My views have changed on this over the years.","850400fe717574a2","3JBT3HLQF82LHYKGFIGGR7FIDNWZPE","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:08:14","2019-04-03 10:13:27","0","c70c83dd8cf5af28","100","312","1","2019-04-03 10:13:28","R_3Jtq835hLdlbCQc","","","","",41.29,-96.05,"anonymous","EN","4","3","7","4","5","1.086","18.413","20.371","6","7","6","6","3","4","4","1.659","4.976","7.142","6","5","4","6","2","5","4","3.823","10.292","12.273","7","6","2","4","6","4","2.246","5.276","6.199","5","5","6","4","3","4","3.888","7.808","10.315","5","7","5","5","3","2.092","3.912","5.717","4","4","7","5","6","3","4.358","9.976","13.988","5","3","5","4","5","3.468","6.835","8.239","5","4","4","5","3","6","2.372","4.651","6.421","5","4","3","5","4","6","4.964","8.766","11.331","6","5","6","4","2","4","2.391","5.105","6.61","5","7","5","3","4","6","2.566","7.841","8.605","6","6","5","3","2","4","1.183","4.721","6.414","5","4","4","2","7","6","1.234","4.965","6.993","6","1","28","1","1","6","3","23","24","2","7","24","26","NO","e2ad0f52bea9a4ae","3ZR9AIQJUB92QKS7D4B0IA114KH400","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:06","2019-04-03 10:13:29","0","b4d39ce667498b84","100","562","1","2019-04-03 10:13:30","R_aWbnlzUh410BVCh","","","","",36.54,-82.73,"anonymous","EN","6","4","4","6","5","29.794","53.491","54.628","5","4","5","2","2","2","6","11.767","41.598","42.709","7","5","6","3","4","2","7","15.274","43.569","45.083","6","6","6","3","6","1","5.142","32.246","32.942","7","2","6","6","1","6","13.367","27.694","28.66","5","7","2","1","7","3.529","43.597","44.808","4","1","6","1","7","3","3.691","18.634","19.667","5","7","2","1","7","4.973","21.477","22.24","6","2","6","2","6","4","8.285","30.132","31.103","6","1","7","1","7","1","4.534","24.999","26.186","5","5","5","4","7","7","11.6","32.022","32.877","5","4","2","4","6","1","6.835","26.753","27.642","5","6","6","6","2","2","4.779","18.572","19.279","6","6","6","4","6","7","6.64","27.974","29.793","7","1","35","1","6","2","4","23","24","2","12","24","26","","2278195baaf6708f","3EJPLAJKEMGD7S2B0MH7L7O1II6Z68","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:42","2019-04-03 10:13:30","0","c112c91a5286a321","100","528","1","2019-04-03 10:13:31","R_1MMXj3sjENQOnh8","","","","",42.58,-88.54,"anonymous","EN","3","5","5","6","5","34.217","42.513","42.722","9","3","6","3","2","1","3","2.475","16.395","16.951","11","5","5","5","2","4","6","77.351","99.495","101.33","15","2","5","6","3","3","3.552","17.783","19.721","11","1","7","6","1","7","2.082","9.555","9.784","9","7","2","1","6","1.462","16.638","18.983","11","1","5","1","6","3","3.609","12.016","12.739","6","7","2","2","7","2.029","6.165","7.956","5","5","5","3","3","6","8.127","23.079","23.931","18","1","7","2","7","1","1.271","10.255","10.826","9","5","3","3","5","6","2.184","15.76","16.148","10","3","3","5","4","3","1.644","16.979","17.496","16","6","6","5","3","5","1.706","16.073","16.307","14","7","6","6","6","5","1.041","17.193","17.508","12","1","31","1","6","3","4","23","24","2","8","24","26","","b555fa65001ba3fa","3YWRV122CSZJP7RPNEFXOT5DMVI8UF","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:02:16","2019-04-03 10:13:33","0","bb481df2844ddf4a","100","676","1","2019-04-03 10:13:33","R_2UfqQs5oQRc1VZi","","","","",41.77,-89.69,"anonymous","EN","5","4","4","5","5","6.843","32.099","33.093","5","7","4","3","6","1","5","4.771","31.955","32.646","8","7","5","4","4","3","5","10.062","48.991","49.601","8","6","6","3","5","2","14.616","49.48","50.364","5","6","6","6","1","6","4.623","26.398","27.297","5","6","2","2","5","4.365","20.118","21.163","5","4","6","4","5","3","7.951","27.887","28.953","6","4","2","3","4","3.923","17.459","19.606","6","3","6","4","4","4","6.173","32.397","33.56","5","2","7","3","6","6","14.603","32.363","33.286","5","7","7","4","3","3","10.749","43.046","44.199","7","6","2","6","7","1","4.205","19.533","20.71","5","6","7","7","3","2","4.289","28.641","29.523","6","6","5","6","5","3","21.698","86.737","87.539","8","0","36","1","6","2","3","23","24","4","13","23","26","The only vaccine that I refused for my children was the flu vaccine because my oldest had it once and ended up with the flu and was sick for 2 weeks. ","ba1c5e208a6d3883","3IKZ72A5B4GF9WH3YR9HKQU5131NFI","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:09:00","2019-04-03 10:13:33","0","9129d49394d3e265","100","273","1","2019-04-03 10:13:34","R_21yAI25qaC37jdS","","","","",41.66,-91.52,"anonymous","EN","5","4","4","5","5","6.216","14.862","15.991","5","6","5","5","4","2","5","4.326","11.185","11.941","8","5","6","3","4","2","6","0.614","10.966","12.769","21","3","4","3","4","5","3.757","11.888","12.638","6","3","6","6","3","5","3.504","10.263","11.741","8","6","5","2","5","2.572","9.471","10.409","8","2","6","3","6","3","2.561","15.152","16.032","7","5","3","4","5","2.033","8.001","8.821","7","4","5","3","4","3","1.371","8.828","9.925","17","2","2","4","6","1","0.626","19.618","20.21","27","5","6","5","6","5","2.143","6.154","6.742","25","5","4","5","6","5","1.125","8.899","11.265","17","3","5","6","4","4","1.937","12.652","13.261","9","5","7","5","4","6","2.454","14.126","14.864","10","1","30","1","1","4","4","24","24","","","","26","no comments","7ffeee03012f2221","3KXIR214I4G9MUVLSRFE1YUG1I242L","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:58","2019-04-03 10:13:36","0","e1b77fb7b18e3330","100","698","1","2019-04-03 10:13:37","R_1obDAq2uZaCViIH","","","","",41.33,-85.71,"anonymous","EN","5","6","3","4","5","15.374","15.379","35.535","2","5","7","5","1","1","3","0","0","40.962","0","1","6","4","1","5","7","72.943","72.947","89","2","3","1","5","1","5","20.138","27.245","28.054","6","1","7","7","1","7","0","0","16.126","0","7","4","1","7","12.185","12.195","21.211","2","1","7","1","6","3","0","0","18.465","0","5","1","5","4","0","0","18.058","0","5","7","5","3","5","0","0","38.819","0","1","7","7","6","1","0","0","27.589","0","5","5","1","5","6","0","0","25.97","0","5","4","5","6","5","23.893","27.839","28.499","4","4","4","3","5","5","0","0","27.216","0","3","7","2","7","7","0","0","23.157","0","0","32","1","1","4","2","23","24","5","8","24","26","I'm super excited to take part in a study that might help the misconceptions of vaccinations that we have in this world.","4055305833a892f7","3LOZAJ85YDD0KWJVC2HJY9REUD5X2R","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:06:19","2019-04-03 10:13:38","0","ff3a33bf0b6fc928","100","438","1","2019-04-03 10:13:38","R_AdFmsAtv0AIliBb","","","","",34.53,-83.98,"anonymous","EN","3","3","3","3","5","1.671","22.974","24.18","5","2","3","5","3","2","3","5.499","40.636","42.314","7","6","5","6","6","2","3","5.221","24.294","25.412","6","3","3","3","3","5","4.566","20.278","21.211","5","2","7","7","2","7","2.657","18.473","30.935","6","5","2","2","2","35.947","51.897","54.197","4","5","3","6","3","3","3.736","12.37","13.254","5","2","3","6","2","10.186","25.554","26.358","5","5","5","6","3","6","5.033","22.329","23.952","5","3","6","6","5","3","4.196","29.147","30.028","5","5","5","5","3","3","3.823","18.445","19.504","5","6","2","4","5","2","4.432","19.168","20.044","5","5","6","6","3","3","5.071","17.166","18.117","5","3","3","3","2","6","4.946","21.083","21.909","5","0","42","1","1","3","4","23","24","3","14","23","26","","a7e63dd2173ac356","3VSOLARPKB9Z4IXGDMPA1GAOTOH39S","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:08:20","2019-04-03 10:13:49","0","7be545a8dc755d33","100","328","1","2019-04-03 10:13:49","R_2rGvIIrce4dHeAp","","","","",42.3,-89.63,"anonymous","EN","3","4","5","5","5","1.973","23.157","23.851","5","4","4","5","4","1","1","3.875","19.492","20.145","7","7","2","6","5","1","3","3.658","24.227","24.886","6","3","4","3","2","4","3.05","16.226","17.07","6","2","6","6","2","6","4.245","11.365","12.192","5","6","3","2","4","5.582","18.358","19.155","5","4","4","4","4","3","2.252","15.98","16.898","6","3","4","5","3","2.894","13.983","14.748","5","3","6","4","3","5","5.553","22.425","23.052","5","3","6","5","4","2","3.096","15.817","16.719","5","5","5","4","2","5","3.231","18.91","19.709","6","4","4","5","6","2","3.493","13.309","14.005","5","5","4","5","5","4","6.258","15.938","16.784","6","4","4","3","4","4","5.632","19.009","19.643","5","1","42","1","6","4","4","23","24","3","19","23","26","","0a8a06027f0bb013","3WYGZ5XF3WFN5V1M7YH0ZXWGWYSSK3","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:07:34","2019-04-03 10:13:51","0","a7305771f6bd6521","100","376","1","2019-04-03 10:13:51","R_Avdf4ioeFHMLt6h","","","","",33.81,-117.35,"anonymous","EN","4","2","2","2","3","2.544","34.928","35.964","6","2","5","2","2","3","4","2.849","23.482","24.081","8","4","6","4","4","7","5","19.079","43.377","43.629","10","2","4","5","5","5","3.664","20.354","21.07","5","1","6","7","1","7","0.291","16.788","17.018","7","6","1","1","7","4.988","18.479","18.965","4","1","7","2","7","3","3.388","20.2","20.826","7","7","2","2","6","0.955","14.428","14.749","8","3","6","2","6","2","4.603","20.559","21.042","7","1","7","2","7","1","8.53","20.045","20.711","5","4","4","4","5","5","4.368","22.373","23.268","5","2","6","2","2","6","2.9","15.383","15.847","8","3","4","5","5","5","4.039","12.951","13.493","5","4","4","4","6","5","4.845","18.501","19.233","5","1","38","5","6","2","1","24","24","","","","26","","588a0fa1584a411a","39GHHAVOMFR9SQTTZCL60FGX3TP4J9","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:09:43","2019-04-03 10:13:52","0","0577a92311c089cc","100","249","1","2019-04-03 10:13:52","R_Y32wU5x5jtZr4vT","","","","",41.88,-71.36,"anonymous","EN","3","5","3","4","5","0.102","2.801","3.725","5","4","2","5","3","5","5","0.497","3.216","3.985","8","4","2","5","6","3","4","0.376","2.052","4.478","6","4","5","4","3","2","0.229","1.589","2.664","5","4","3","6","5","2","38.055","39.367","40.062","6","5","3","3","5","1.051","1.996","3.347","4","3","4","4","5","3","0.28","3.675","7.283","7","4","5","3","4","3.66","5.214","6.118","4","3","4","4","3","6","82.709","83.837","84.821","5","3","5","5","4","4","0.01","3.977","4.483","9","5","3","3","5","5","0.203","1.32","2.281","5","3","2","5","4","4","2.844","4.33","4.977","5","3","4","3","4","5","0.598","5.925","7.636","5","3","3","5","3","2","0.006","1.103","1.795","5","1","23","1","1","5","4","24","24","","","","26","","18322c4dcc637855","3A1PQ49WVHHW9L1KOUZJQ4TFEH91HM","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:59","2019-04-03 10:13:53","0","aa02fa6bc706b5ba","100","773","1","2019-04-03 10:13:53","R_1mreL7dBgb4neqr","","","","",38.82,-97.64,"anonymous","EN","6","5","4","6","5","5.926","26.066","26.857","7","4","5","2","3","4","6","5.19","26.689","27.526","8","7","6","6","6","3","7","3.439","29.277","30.055","8","1","1","7","1","7","3.23","23.557","24.507","6","1","7","7","1","7","5.013","14.568","16.225","5","7","2","1","7","3.888","20.228","20.99","6","1","4","2","6","3","5.609","20.957","21.732","6","6","2","5","6","31.074","42.198","43.02","4","5","6","5","5","7","4.38","21.354","22.177","6","1","7","1","7","1","4.709","18.475","19.793","5","6","6","5","5","6","5.069","24.129","25.706","6","5","3","5","6","2","22.492","37.46","38.366","5","2","7","5","4","5","3.573","17.679","18.76","6","7","6","5","4","6","22.481","36.883","37.693","5","0","27","1","1","3","4","23","24","4","4","24","26","","eb3085cede27659f","3H0W84IWBK28IG9ZWN6SBSEFQZBERF","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:07","2019-04-03 10:13:53","0","e9a2b6f051fad302","100","585","1","2019-04-03 10:13:53","R_3mdZ8lfoX7prbfI","","","","",33.9,-84.86,"anonymous","EN","6","4","4","4","5","2.207","45.575","58.366","8","5","4","3","2","3","2","4.872","43.776","48.37","8","6","2","4","2","6","4","5.424","52.8","54.031","8","2","4","6","4","6","5.326","43.342","44.133","7","2","7","7","1","7","5.178","22.314","22.889","5","7","2","1","7","7.2","26.336","27.895","5","1","7","1","7","3","5.018","22.922","24.569","5","2","2","4","4","12.578","36.562","39.258","7","4","4","4","4","4","7.858","27.658","28.361","5","1","7","2","7","1","3.454","22.014","23.285","5","4","2","2","5","6","10.188","34.788","35.667","6","4","4","4","4","4","3.751","24.831","25.606","5","4","4","4","4","4","4.283","37.524","39.283","12","2","2","3","7","7","5.092","33.86","35.051","5","1","55","1","6","2","6","24","24","","","","26","","3454151c2de7ae0d","3M23Y66PO27G6GGX5UNZPERYV366SA","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:03:56","2019-04-03 10:13:54","0","25ca80dec4d98022","100","597","1","2019-04-03 10:13:54","R_DJqZUSHMEZZ5gBz","","","","",40.14,-87.62,"anonymous","EN","5","4","7","5","5","7.728","42.702","44.127","5","4","7","2","2","3","1","6.888","36.841","39.005","7","5","6","4","4","1","5","5.471","58.956","60.328","8","1","2","7","2","6","6.503","26.687","28.23","5","2","7","7","1","7","5.768","20.187","21.369","5","6","2","1","7","5.747","22.107","23.627","4","1","5","1","5","3","3.858","17.792","19.203","5","2","6","6","3","4.626","28.165","29.684","6","5","2","5","3","5","5.698","46.322","48.076","5","1","7","6","7","1","5.978","21.351","22.649","5","5","5","6","7","7","8.396","45.319","46.829","7","6","5","3","4","4","14.371","42.849","44.205","5","3","2","2","5","5","28.203","47.468","48.89","5","3","3","2","7","7","13.684","40.277","41.473","7","0","46","1","6","7","6","23","24","2","6","24","26","","361c9f01694c25f5","3YW4XOSQKQL1E774OT6I9JI58PB1UN","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:05:08","2019-04-03 10:13:54","0","d63256d3affaa910","100","525","1","2019-04-03 10:13:54","R_1gv9IBRg88ClZP7","","","","",39.87,-85.98,"anonymous","EN","5","2","2","1","5","22.805","41.205","44.607","8","2","6","3","1","2","6","17.565","35.877","36.675","7","6","4","5","2","1","4","2.958","27.141","28.019","7","3","2","6","4","3","3.831","18.935","20.125","7","2","6","7","2","5","3.381","17.914","18.678","6","6","1","1","6","2.108","16.453","16.976","7","2","4","3","5","3","1.768","15.431","16.376","8","6","1","2","4","4.188","21.758","23.525","9","3","4","3","4","4","26.399","45.626","46.669","8","1","6","4","5","1","1.47","14.697","15.975","9","3","3","3","4","4","21.533","40.444","41.625","6","4","4","3","3","3","17.907","31.815","32.599","10","3","4","4","4","4","3.341","13.411","14.243","5","3","4","2","5","5","4.39","16.233","16.958","7","1","41","1","6","2","1","24","24","","","","26","No","86e5a834e852c595","3SKEMFQBZ355MBMDT0BVI6WFK4KK8U","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:32","2019-04-03 10:13:55","0","712612f87a976827","100","562","1","2019-04-03 10:13:55","R_1QLcek6559DZmPY","","","","",35.22,-82.75,"anonymous","EN","4","1","3","1","5","6.19","38.325","39.912","6","1","6","3","1","2","5","2.725","25.305","27.32","7","5","6","6","2","5","5","10.31","44.016","46.126","7","2","1","5","1","6","3.856","23.248","24.859","7","3","3","5","5","3","5.6","24.598","31.362","5","3","3","2","6","4.378","21.335","22.117","4","1","6","2","6","3","3.461","17.037","20.447","5","6","1","2","6","3.133","14.652","16.744","5","2","5","1","6","1","5.776","35.416","36.655","7","1","7","1","7","1","1.852","16.475","18.916","5","4","5","4","4","6","9.692","39.984","41.014","6","4","5","4","3","3","5.049","48.233","49.028","11","2","5","5","3","3","6.158","27.98","30.918","5","3","2","2","6","7","6.18","32.183","36.68","6","1","64","1","1","6","5","23","24","2","23","24","26","No comments!","8d8404458072e462","3OLQQLKKNSPRKSQMOIXJ91SOGIIEJO","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:04:21","2019-04-03 10:13:56","0","30be02b12dedaf84","100","575","1","2019-04-03 10:13:57","R_1dfYGX8MmhSaGY2","","","","",34.05,-118.24,"anonymous","EN","6","6","5","6","5","27.397","57.949","58.827","7","7","7","7","7","6","6","1.855","5.999","27.158","6","1","6","1","2","1","6","2.409","22.77","23.628","9","1","3","6","5","7","7.077","29.861","30.708","7","1","1","1","1","1","6.957","13.573","15.235","10","6","6","2","6","2.523","22.539","23.448","8","6","3","5","6","6","4.472","14.047","17.357","5","6","1","6","7","3.026","17.242","17.752","8","1","6","2","5","4","3.662","23.838","24.791","7","1","7","1","7","1","5.099","25.275","26.112","6","6","6","6","7","7","12.373","14.663","33.766","5","7","4","7","6","2","5.461","20.349","22.279","8","6","7","6","7","2","3.289","25.233","30.431","8","7","6","6","4","7","9.101","22.425","23.904","8","1","55","1","6","3","2","23","24","2","6","24","26","","e99bc26059aa60c3","3M68NM076H7451GKQ5NUZ4M291NR67","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:05:05","2019-04-03 10:14:00","0","bb3c58726c93596b","100","535","1","2019-04-03 10:14:01","R_1E6DIeQb9Iez3Rb","","","","",38.92,-77.07,"anonymous","EN","2","1","1","1","5","5.12","17.961","19.007","7","2","7","1","7","2","5","3.024","17.57","18.163","6","2","7","5","1","2","7","4.335","35.291","36.32","8","1","1","7","1","6","3.681","15.106","15.824","5","1","7","7","1","6","4.757","25.413","26.087","5","7","2","1","7","2.708","9.781","11.174","4","1","7","1","7","3","1.809","10.92","11.359","5","7","1","1","7","1.77","7.344","8.439","4","5","6","2","5","3","4.991","22.296","23.051","7","1","7","1","7","1","4.252","12.977","13.849","5","1","1","1","7","7","3.069","13.294","14.037","5","7","2","6","6","2","8.227","25.254","27.594","7","6","6","6","2","2","12.228","22.143","22.955","5","5","3","2","5","6","3.476","18.028","18.547","5","1","34","1","6","4","6","24","23","","","","26","I think these are very important questions to be asking, so thank you for conducting the study.","2f9519b24a755aa6","3DOCMVPBTNERXOUKWFSUSV3E3UONNQ","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:06:48","2019-04-03 10:14:02","0","ae1194f0c06c3d2c","100","434","1","2019-04-03 10:14:03","R_1MYix84hhN2zo9h","","","","",41.75,-111.83,"anonymous","EN","6","5","2","3","5","2.454","34.191","36.547","5","2","6","1","1","1","7","6.793","28.749","29.898","6","3","6","3","2","3","7","5.312","31.967","35.97","7","2","2","6","1","6","3.432","27.079","28.131","7","1","6","7","2","7","4.47","18.46","20.792","5","6","1","1","7","7.764","19.58","20.375","4","1","7","1","7","3","3.6","13.145","14.985","5","7","1","1","7","2.507","16.087","16.81","4","3","6","2","5","2","8.878","28.876","29.642","5","1","7","1","7","1","3.181","17.112","18.671","5","4","5","2","3","5","3.454","26.216","27.11","7","3","5","3","3","5","2.921","16.538","17.684","5","4","4","4","4","6","4.542","21.141","22.034","8","4","3","4","5","6","3.675","27.939","28.98","6","0","23","1","1","4","4","23","24","2","5","24","26","","37546786ab99ba48","3LUY3GC63Z02XOEAWNOX0NMJ3UL7PW","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:06:54","2019-04-03 10:14:13","0","7b04b0a0f0d1b458","100","438","1","2019-04-03 10:14:13","R_CdZLqR6rd2lnFHX","","","","",37.75,-97.82,"anonymous","EN","5","6","5","5","5","4.746","22.866","23.432","6","4","6","3","5","4","3","3.921","20.909","22.008","7","6","5","6","4","1","6","3.139","24.195","24.9","6","2","2","6","2","6","3.835","19.54","20.009","6","3","6","6","1","6","5.156","19.28","20.021","9","6","2","4","6","2.374","18.206","19.267","4","4","6","4","6","3","3.224","13.932","15.21","5","5","3","4","4","3.897","14.008","14.773","4","3","5","4","4","5","4.379","18.047","18.79","5","2","6","4","6","2","3.162","20.517","21.275","7","5","5","2","6","7","4.745","40.645","41.42","8","5","4","5","5","4","6.095","17.171","18.072","6","5","5","5","3","3","10.921","22.445","23.044","7","6","6","6","3","7","9.718","32.577","33.112","8","1","41","1","6","3","1","24","24","","","","26","no","8479cc4b4247f7c7","3VP0C6EFSGWD8L3SLXRDD5SS3EO6MY","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
